indent,x_um,y_um,depth_nm,H_GPa,E_GPa,load_mN
227,68548.234,26713.482,76.32,8.9152,131.222,1.14848
227,68548.234,26713.482,78.1,8.7641,130.959,1.18358
227,68548.234,26713.482,79.89,8.8197,132.51,1.24231
227,68548.234,26713.482,81.67,8.9593,134.118,1.31053
227,68548.234,26713.482,83.45,8.7695,132.506,1.33876
227,68548.234,26713.482,85.23,8.7052,131.696,1.38188
227,68548.234,26713.482,87.02,8.7085,131.317,1.43349
227,68548.234,26713.482,88.8,8.9312,132.715,1.51587
227,68548.234,26713.482,90.58,8.9212,132.679,1.56976
227,68548.234,26713.482,92.37,8.6473,130.438,1.58512
227,68548.234,26713.482,94.15,8.3734,128.196,1.60047
227,68548.234,26713.482,95.93,8.6456,131.793,1.70518
227,68548.234,26713.482,97.72,8.8135,134.609,1.79729
227,68548.234,26713.482,99.5,8.7599,134.737,1.85096
227,68548.234,26713.482,101.28,8.9585,137.007,1.94969
227,68548.234,26713.482,103.06,8.6804,133.801,1.95623
228,68547.234,26726.483,6.78,2.8685,190.927,0.01258
228,68547.234,26726.483,8.57,3.2754,174.675,0.02011
228,68547.234,26726.483,10.35,4.1122,125.186,0.0297
228,68547.234,26726.483,12.13,4.8409,109.543,0.04042
228,68547.234,26726.483,13.91,5.3596,117.744,0.05365
228,68547.234,26726.483,15.7,5.9449,106.264,0.06606
228,68547.234,26726.483,17.48,6.3132,108.008,0.08039
228,68547.234,26726.483,19.26,6.4772,107.106,0.09363
228,68547.234,26726.483,21.05,6.9162,110.415,0.11207
228,68547.234,26726.483,22.83,6.8964,115.525,0.12791
228,68547.234,26726.483,24.61,6.9599,113.182,0.14294
228,68547.234,26726.483,26.4,7.4651,114.61,0.16673
228,68547.234,26726.483,28.18,7.2066,114.868,0.1804
228,68547.234,26726.483,29.96,7.1953,117.178,0.19949
228,68547.234,26726.483,31.74,7.2141,115.954,0.21799
228,68547.234,26726.483,33.53,7.2892,113.821,0.23791
228,68547.234,26726.483,35.31,7.4449,113.784,0.26195
228,68547.234,26726.483,37.09,7.454,116.298,0.28598
228,68547.234,26726.483,38.88,7.6819,121.989,0.31971
228,68547.234,26726.483,40.66,7.5715,121.645,0.34075
228,68547.234,26726.483,42.44,7.941,123.952,0.37936
228,68547.234,26726.483,44.23,7.8094,122.503,0.40059
228,68547.234,26726.483,46.01,7.9019,124.37,0.43344
228,68547.234,26726.483,47.79,7.9448,125.466,0.46516
228,68547.234,26726.483,49.57,8.0312,125.061,0.49788
228,68547.234,26726.483,51.36,8.0344,122.677,0.5256
228,68547.234,26726.483,53.14,8.0848,120.464,0.556
228,68547.234,26726.483,54.92,8.1373,119.816,0.58976
228,68547.234,26726.483,56.71,7.9992,119.078,0.61552
228,68547.234,26726.483,58.49,8.1824,122.868,0.66578
228,68547.234,26726.483,60.27,7.9048,121.332,0.68357
228,68547.234,26726.483,62.06,8.01,124.155,0.73116
228,68547.234,26726.483,63.84,8.165,126.671,0.78293
228,68547.234,26726.483,65.62,7.9587,124.817,0.80431
228,68547.234,26726.483,67.4,7.8833,124.032,0.837
228,68547.234,26726.483,69.19,8.168,125.69,0.90031
228,68547.234,26726.483,70.97,8.2266,125.631,0.94567
228,68547.234,26726.483,72.75,7.9284,123.018,0.95888
228,68547.234,26726.483,74.54,7.9373,123.636,1.00395
228,68547.234,26726.483,76.32,8.1851,127.574,1.07886
228,68547.234,26726.483,78.1,7.993,126.563,1.10382
228,68547.234,26726.483,79.89,7.6972,124.298,1.1163
228,68547.234,26726.483,81.67,7.9143,128.177,1.19424
228,68547.234,26726.483,83.45,7.8886,128.466,1.23983
228,68547.234,26726.483,85.23,8.015,129.841,1.30566
228,68547.234,26726.483,87.02,8.0507,129.941,1.35894
228,68547.234,26726.483,88.8,7.8091,127.546,1.3741
228,68547.234,26726.483,90.58,7.5916,125.307,1.39124
228,68547.234,26726.483,92.37,7.4016,123.247,1.41065
228,68547.234,26726.483,94.15,7.7144,125.116,1.5074
228,68547.234,26726.483,95.93,8.0147,127.148,1.60662
228,68547.234,26726.483,97.72,8.0223,127.401,1.66334
228,68547.234,26726.483,99.5,8.0377,128.198,1.72474
228,68547.234,26726.483,101.28,8.0889,128.931,1.79202
228,68547.234,26726.483,103.06,7.9936,123.732,1.81174
229,68547.234,26748.486,6.78,2.5168,80.879,0.00934
229,68547.234,26748.486,8.57,2.7069,128.194,0.01637
229,68547.234,26748.486,10.35,3.257,125.02,0.02484
229,68547.234,26748.486,12.13,3.822,113.208,0.03438
229,68547.234,26748.486,13.91,4.3467,102.524,0.04461
229,68547.234,26748.486,15.7,4.8794,95.994,0.05617
229,68547.234,26748.486,17.48,5.3734,93.263,0.06908
229,68547.234,26748.486,19.26,5.7934,94.515,0.08367
229,68547.234,26748.486,21.05,5.8779,97.166,0.09686
229,68547.234,26748.486,22.83,6.1958,94.146,0.11165
229,68547.234,26748.486,24.61,6.4263,90.251,0.1258
229,68547.234,26748.486,26.4,6.64,89.535,0.14216
229,68547.234,26748.486,28.18,6.514,88.584,0.15474
229,68547.234,26748.486,29.96,6.5311,90.352,0.17172
229,68547.234,26748.486,31.74,6.4427,89.986,0.18622
229,68547.234,26748.486,33.53,6.4537,89.257,0.2027
229,68547.234,26748.486,35.31,6.4217,88.26,0.21869
229,68547.234,26748.486,37.09,6.2962,87.392,0.23321
229,68547.234,26748.486,38.88,6.1527,86.403,0.24728
229,68547.234,26748.486,40.66,5.9691,84.85,0.25965
229,68547.234,26748.486,42.44,5.7883,83.111,0.27155
229,68547.234,26748.486,44.23,5.4865,80.455,0.27816
229,68547.234,26748.486,46.01,5.4607,79.773,0.29558
229,68547.234,26748.486,47.79,5.4019,79.424,0.31261
229,68547.234,26748.486,49.57,5.2462,78.629,0.32552
229,68547.234,26748.486,51.36,5.1454,78.769,0.34176
229,68547.234,26748.486,53.14,4.9434,77.588,0.35142
229,68547.234,26748.486,54.92,4.8452,77.518,0.36712
229,68547.234,26748.486,56.71,4.707,76.841,0.37963
229,68547.234,26748.486,58.49,4.6092,76.458,0.39452
229,68547.234,26748.486,60.27,4.5277,76.116,0.41028
229,68547.234,26748.486,62.06,4.462,75.956,0.42728
229,68547.234,26748.486,63.84,4.3608,75.269,0.44094
229,68547.234,26748.486,65.62,4.2969,75.116,0.45802
229,68547.234,26748.486,67.4,4.2488,75.28,0.47686
229,68547.234,26748.486,69.19,4.1691,75.02,0.4925
229,68547.234,26748.486,70.97,4.1244,75.237,0.51188
229,68547.234,26748.486,72.75,4.059,75.245,0.5291
229,68547.234,26748.486,74.54,3.9842,75.162,0.54517
229,68547.234,26748.486,76.32,3.9233,75.165,0.56258
229,68547.234,26748.486,78.1,3.8467,74.838,0.57753
229,68547.234,26748.486,79.89,3.7933,74.768,0.59532
229,68547.234,26748.486,81.67,3.7521,74.679,0.6144
229,68547.234,26748.486,83.45,3.7241,75.048,0.63615
229,68547.234,26748.486,85.23,3.6952,75.259,0.65767
229,68547.234,26748.486,87.02,3.6366,74.971,0.67418
229,68547.234,26748.486,88.8,3.5914,74.922,0.69296
229,68547.234,26748.486,90.58,3.5466,74.945,0.71188
229,68547.234,26748.486,92.37,3.5219,75.402,0.73485
229,68547.234,26748.486,94.15,3.4949,75.851,0.75762
229,68547.234,26748.486,95.93,3.4738,76.304,0.78157
229,68547.234,26748.486,97.72,3.4499,76.648,0.80495
229,68547.234,26748.486,99.5,3.4291,77.182,0.82957
229,68547.234,26748.486,101.28,3.4143,77.797,0.8557
229,68547.234,26748.486,103.06,3.3435,76.781,0.86685
230,68547.234,26770.489,5.0,10.8649,270.354,0.01394
230,68547.234,26770.489,6.78,6.3494,190.226,0.02212
230,68547.234,26770.489,8.57,6.6051,159.957,0.03274
230,68547.234,26770.489,10.35,6.8859,140.439,0.04347
230,68547.234,26770.489,12.13,7.4811,126.489,0.05583
230,68547.234,26770.489,13.91,7.8958,130.956,0.07129
230,68547.234,26770.489,15.7,8.1029,127.394,0.08519
230,68547.234,26770.489,17.48,8.2747,121.545,0.09888
230,68547.234,26770.489,19.26,8.6136,121.899,0.11661
230,68547.234,26770.489,21.05,8.8611,124.879,0.13607
230,68547.234,26770.489,22.83,8.7414,126.797,0.153
230,68547.234,26770.489,24.61,8.8615,133.946,0.17593
230,68547.234,26770.489,26.4,9.0138,131.63,0.19638
230,68547.234,26770.489,28.18,9.0416,129.024,0.21592
230,68547.234,26770.489,29.96,9.2489,130.994,0.242
230,68547.234,26770.489,31.74,9.473,135.304,0.27196
230,68547.234,26770.489,33.53,9.6488,136.522,0.30084
230,68547.234,26770.489,35.31,9.5737,133.58,0.32282
230,68547.234,26770.489,37.09,9.8727,133.497,0.35592
230,68547.234,26770.489,38.88,9.5993,132.29,0.37644
230,68547.234,26770.489,40.66,9.5002,134.886,0.40601
230,68547.234,26770.489,42.44,9.7936,140.668,0.45058
230,68547.234,26770.489,44.23,9.4332,138.128,0.46892
230,68547.234,26770.489,46.01,9.8339,140.858,0.51738
230,68547.234,26770.489,47.79,9.9825,142.295,0.55866
230,68547.234,26770.489,49.57,9.9166,141.851,0.59158
230,68547.234,26770.489,51.36,10.0006,140.844,0.62995
230,68547.234,26770.489,53.14,10.2359,139.139,0.67414
230,68547.234,26770.489,54.92,10.1794,136.08,0.70491
230,68547.234,26770.489,56.71,9.7664,132.144,0.72003
230,68547.234,26770.489,58.49,10.1001,134.46,0.77979
230,68547.234,26770.489,60.27,10.0154,135.096,0.81828
230,68547.234,26770.489,62.06,9.5139,131.65,0.82814
230,68547.234,26770.489,63.84,9.0737,128.717,0.83928
230,68547.234,26770.489,65.62,8.8749,129.005,0.87063
230,68547.234,26770.489,67.4,9.1918,135.213,0.9479
230,68547.234,26770.489,69.19,9.4845,140.454,1.02522
230,68547.234,26770.489,70.97,9.1528,137.863,1.04261
230,68547.234,26770.489,72.75,8.9079,136.059,1.06693
230,68547.234,26770.489,74.54,9.1359,139.1,1.14006
230,68547.234,26770.489,76.32,9.1778,140.176,1.19477
230,68547.234,26770.489,78.1,8.811,137.009,1.20288
230,68547.234,26770.489,79.89,8.4442,133.842,1.21098
230,68547.234,26770.489,81.67,8.3424,133.672,1.25189
230,68547.234,26770.489,83.45,8.6009,137.441,1.33895
230,68547.234,26770.489,85.23,8.79,139.411,1.41629
230,68547.234,26770.489,87.02,8.4995,136.769,1.42906
230,68547.234,26770.489,88.8,8.209,134.127,1.44184
230,68547.234,26770.489,90.58,8.3501,135.043,1.51511
230,68547.234,26770.489,92.37,8.6718,136.967,1.61519
230,68547.234,26770.489,94.15,8.7823,137.292,1.68689
230,68547.234,26770.489,95.93,8.6582,135.49,1.72217
230,68547.234,26770.489,97.72,8.4676,134.622,1.75255
230,68547.234,26770.489,99.5,8.6141,136.222,1.83814
230,68547.234,26770.489,101.28,8.582,136.249,1.89424
230,68547.234,26770.489,103.06,8.5397,124.367,1.89096
231,68547.234,26792.491,8.57,1.922,81.302,0.01146
231,68547.234,26792.491,10.35,2.1939,111.109,0.01764
231,68547.234,26792.491,12.13,2.5062,107.271,0.02434
231,68547.234,26792.491,13.91,2.9287,88.888,0.03213
231,68547.234,26792.491,15.7,3.3991,84.212,0.04195
231,68547.234,26792.491,17.48,3.8567,86.107,0.05375
231,68547.234,26792.491,19.26,4.212,85.259,0.06549
231,68547.234,26792.491,21.05,4.374,83.428,0.0759
231,68547.234,26792.491,22.83,4.6806,90.969,0.09181
231,68547.234,26792.491,24.61,5.1064,97.64,0.11122
231,68547.234,26792.491,26.4,5.5063,107.363,0.13372
231,68547.234,26792.491,28.18,5.7215,107.826,0.15191
231,68547.234,26792.491,29.96,6.0249,108.209,0.17319
231,68547.234,26792.491,31.74,6.1678,109.144,0.19314
231,68547.234,26792.491,33.53,6.2525,111.169,0.21373
231,68547.234,26792.491,35.31,6.4821,113.818,0.23958
231,68547.234,26792.491,37.09,6.4958,111.785,0.25836
231,68547.234,26792.491,38.88,6.7026,110.231,0.28353
231,68547.234,26792.491,40.66,6.7545,109.71,0.30628
231,68547.234,26792.491,42.44,6.8808,112.828,0.33586
231,68547.234,26792.491,44.23,6.9223,114.569,0.36279
231,68547.234,26792.491,46.01,6.7441,112.913,0.37958
231,68547.234,26792.491,47.79,6.8904,113.654,0.41131
231,68547.234,26792.491,49.57,7.1408,116.984,0.45208
231,68547.234,26792.491,51.36,7.0134,116.061,0.47345
231,68547.234,26792.491,53.14,6.9256,115.082,0.49656
231,68547.234,26792.491,54.92,7.0573,115.445,0.53266
231,68547.234,26792.491,56.71,7.3616,117.905,0.58234
231,68547.234,26792.491,58.49,7.3476,118.677,0.61502
231,68547.234,26792.491,60.27,7.2618,118.966,0.64376
231,68547.234,26792.491,62.06,7.368,120.986,0.68748
231,68547.234,26792.491,63.84,7.3327,121.288,0.72086
231,68547.234,26792.491,65.62,7.4197,122.236,0.76432
231,68547.234,26792.491,67.4,7.2151,120.341,0.78312
231,68547.234,26792.491,69.19,7.4977,122.515,0.84557
231,68547.234,26792.491,70.97,7.4735,121.718,0.88089
231,68547.234,26792.491,72.75,7.5702,121.141,0.92688
231,68547.234,26792.491,74.54,7.5816,119.932,0.96552
231,68547.234,26792.491,76.32,7.6268,119.406,1.00949
231,68547.234,26792.491,78.1,7.5246,118.113,1.03946
231,68547.234,26792.491,79.89,7.5844,118.949,1.09037
231,68547.234,26792.491,81.67,7.557,119.15,1.13226
231,68547.234,26792.491,83.45,7.4735,119.187,1.16915
231,68547.234,26792.491,85.23,7.5364,120.549,1.22561
231,68547.234,26792.491,87.02,7.5579,121.261,1.27702
231,68547.234,26792.491,88.8,7.7454,122.954,1.35165
231,68547.234,26792.491,90.58,7.6436,121.876,1.38409
231,68547.234,26792.491,92.37,7.3932,119.544,1.3946
231,68547.234,26792.491,94.15,7.1819,117.549,1.41117
231,68547.234,26792.491,95.93,7.4866,120.442,1.51149
231,68547.234,26792.491,97.72,7.7145,123.385,1.60574
231,68547.234,26792.491,99.5,7.7498,124.856,1.67021
231,68547.234,26792.491,101.28,7.5558,123.585,1.69195
231,68547.234,26792.491,103.06,7.518,124.13,1.74373
232,68546.234,26714.482,6.78,3.8865,107.17,0.01345
232,68546.234,26714.482,8.57,3.681,121.953,0.0205
232,68546.234,26714.482,10.35,4.0903,115.181,0.02899
232,68546.234,26714.482,12.13,4.43,109.404,0.03799
232,68546.234,26714.482,13.91,4.8315,102.196,0.048
232,68546.234,26714.482,15.7,5.4054,96.25,0.06017
232,68546.234,26714.482,17.48,5.7461,96.961,0.07306
232,68546.234,26714.482,19.26,6.0187,106.731,0.08917
232,68546.234,26714.482,21.05,6.3798,110.016,0.10628
232,68546.234,26714.482,22.83,6.9135,112.521,0.12703
232,68546.234,26714.482,24.61,7.1109,113.743,0.14515
232,68546.234,26714.482,26.4,7.4719,120.093,0.16947
232,68546.234,26714.482,28.18,7.4057,124.125,0.18821
232,68546.234,26714.482,29.96,7.5721,125.248,0.21058
232,68546.234,26714.482,31.74,7.8646,122.098,0.23424
232,68546.234,26714.482,33.53,8.0464,119.562,0.25719
232,68546.234,26714.482,35.31,8.0305,118.396,0.27826
232,68546.234,26714.482,37.09,8.045,119.635,0.30278
232,68546.234,26714.482,38.88,8.3189,123.337,0.33724
232,68546.234,26714.482,40.66,8.1069,120.918,0.35493
232,68546.234,26714.482,42.44,8.3366,123.277,0.3902
232,68546.234,26714.482,44.23,7.9581,120.615,0.40324
232,68546.234,26714.482,46.01,8.3814,126.679,0.45248
232,68546.234,26714.482,47.79,8.1044,124.344,0.46945
232,68546.234,26714.482,49.57,8.2311,124.677,0.50506
232,68546.234,26714.482,51.36,8.2615,123.293,0.53566
232,68546.234,26714.482,53.14,8.5222,124.553,0.58092
232,68546.234,26714.482,54.92,8.4322,123.62,0.60934
232,68546.234,26714.482,56.71,8.2575,122.244,0.63334
232,68546.234,26714.482,58.49,7.9246,119.573,0.64669
232,68546.234,26714.482,60.27,8.3449,124.279,0.71295
232,68546.234,26714.482,62.06,8.296,125.488,0.75002
232,68546.234,26714.482,63.84,8.1665,125.613,0.78065
232,68546.234,26714.482,65.62,8.0263,125.127,0.80975
232,68546.234,26714.482,67.4,7.9997,125.322,0.84758
232,68546.234,26714.482,69.19,8.0727,125.767,0.89387
232,68546.234,26714.482,70.97,8.2725,126.87,0.95236
232,68546.234,26714.482,72.75,8.0298,124.734,0.97128
232,68546.234,26714.482,74.54,7.8248,122.841,0.99279
232,68546.234,26714.482,76.32,8.1388,125.94,1.07045
232,68546.234,26714.482,78.1,8.153,126.58,1.11849
232,68546.234,26714.482,79.89,7.9411,125.01,1.14089
232,68546.234,26714.482,81.67,7.932,125.632,1.18825
232,68546.234,26714.482,83.45,8.1408,128.687,1.26568
232,68546.234,26714.482,85.23,7.9849,127.544,1.29488
232,68546.234,26714.482,87.02,7.9046,127.094,1.33422
232,68546.234,26714.482,88.8,8.0201,128.293,1.40114
232,68546.234,26714.482,90.58,8.1633,129.371,1.47291
232,68546.234,26714.482,92.37,8.0252,127.953,1.5038
232,68546.234,26714.482,94.15,7.8803,126.447,1.53335
232,68546.234,26714.482,95.93,8.107,128.324,1.6232
232,68546.234,26714.482,97.72,8.1633,128.436,1.6864
232,68546.234,26714.482,99.5,8.2644,129.158,1.75975
233,68546.234,26736.484,6.78,2.1931,147.041,0.00966
233,68546.234,26736.484,8.57,1.8307,152.7,0.01202
233,68546.234,26736.484,10.35,1.9194,148.32,0.01623
233,68546.234,26736.484,12.13,1.709,125.097,0.01764
233,68546.234,26736.484,13.91,1.7033,99.186,0.02079
233,68546.234,26736.484,15.7,1.7867,81.353,0.02487
233,68546.234,26736.484,17.48,1.7806,73.614,0.02834
233,68546.234,26736.484,19.26,1.86,74.605,0.03374
233,68546.234,26736.484,21.05,1.7876,75.153,0.03705
233,68546.234,26736.484,22.83,1.7863,75.329,0.04168
233,68546.234,26736.484,24.61,1.8897,76.474,0.04895
233,68546.234,26736.484,26.4,1.9324,78.08,0.05556
233,68546.234,26736.484,28.18,2.0237,74.762,0.0634
233,68546.234,26736.484,29.96,2.0331,71.907,0.06955
233,68546.234,26736.484,31.74,2.0948,75.046,0.07859
233,68546.234,26736.484,33.53,2.0899,77.209,0.08593
233,68546.234,26736.484,35.31,2.0818,77.761,0.09316
233,68546.234,26736.484,37.09,2.0685,76.613,0.10012
233,68546.234,26736.484,38.88,2.0662,74.727,0.10757
233,68546.234,26736.484,40.66,2.0486,73.546,0.1147
233,68546.234,26736.484,42.44,2.0167,73.887,0.12165
233,68546.234,26736.484,44.23,1.9941,76.003,0.12964
233,68546.234,26736.484,46.01,1.9559,77.602,0.13674
233,68546.234,26736.484,47.79,1.9021,77.959,0.14248
233,68546.234,26736.484,49.57,1.9475,81.029,0.15557
233,68546.234,26736.484,51.36,1.9288,81.483,0.16401
233,68546.234,26736.484,53.14,1.9438,82.712,0.17541
233,68546.234,26736.484,54.92,1.9395,82.764,0.18532
233,68546.234,26736.484,56.71,1.9825,83.588,0.19979
233,68546.234,26736.484,58.49,1.9555,83.088,0.20819
233,68546.234,26736.484,60.27,1.9434,83.259,0.21827
233,68546.234,26736.484,62.06,1.9311,83.865,0.22862
233,68546.234,26736.484,63.84,1.9285,84.366,0.24018
233,68546.234,26736.484,65.62,1.9229,84.452,0.25149
233,68546.234,26736.484,67.4,1.9493,84.872,0.2669
233,68546.234,26736.484,69.19,1.9273,83.978,0.27641
233,68546.234,26736.484,70.97,1.9315,83.763,0.28957
233,68546.234,26736.484,72.75,1.9314,83.72,0.30256
233,68546.234,26736.484,74.54,1.9118,83.259,0.31288
233,68546.234,26736.484,76.32,1.9283,84.15,0.32919
233,68546.234,26736.484,78.1,1.9148,84.352,0.34111
233,68546.234,26736.484,79.89,1.9291,85.424,0.35801
233,68546.234,26736.484,81.67,1.9306,86.098,0.37308
233,68546.234,26736.484,83.45,1.9151,86.187,0.38516
233,68546.234,26736.484,85.23,1.9242,87.318,0.40242
233,68546.234,26736.484,87.02,1.9221,87.705,0.41746
233,68546.234,26736.484,88.8,1.9018,87.483,0.42898
233,68546.234,26736.484,90.58,1.9177,88.011,0.44816
233,68546.234,26736.484,92.37,1.8868,87.002,0.45707
233,68546.234,26736.484,94.15,1.8806,86.854,0.47175
233,68546.234,26736.484,95.93,1.8988,87.151,0.49232
233,68546.234,26736.484,97.72,1.8967,87.335,0.50871
233,68546.234,26736.484,99.5,1.876,86.884,0.52038
233,68546.234,26736.484,101.28,1.8958,86.281,0.54187
233,68546.234,26736.484,103.06,1.8359,84.797,0.54275
234,68546.234,26758.487,5.0,3.1499,172.488,0.00668
234,68546.234,26758.487,6.78,3.6472,226.763,0.01568
234,68546.234,26758.487,8.57,3.9232,188.959,0.02358
234,68546.234,26758.487,10.35,4.4139,155.895,0.03286
234,68546.234,26758.487,12.13,4.9787,139.584,0.0439
234,68546.234,26758.487,13.91,5.3982,120.73,0.05428
234,68546.234,26758.487,15.7,5.7309,109.904,0.06516
234,68546.234,26758.487,17.48,5.9004,105.038,0.07627
234,68546.234,26758.487,19.26,5.9715,106.862,0.08875
234,68546.234,26758.487,21.05,5.9498,110.048,0.10148
234,68546.234,26758.487,22.83,6.0997,108.172,0.11562
234,68546.234,26758.487,24.61,6.1284,105.569,0.12874
234,68546.234,26758.487,26.4,6.1392,104.335,0.1427
234,68546.234,26758.487,28.18,6.0517,104.563,0.15632
234,68546.234,26758.487,29.96,6.0573,108.054,0.17373
234,68546.234,26758.487,31.74,6.1973,110.561,0.1945
234,68546.234,26758.487,33.53,6.3371,111.572,0.21589
234,68546.234,26758.487,35.31,6.2681,110.793,0.23239
234,68546.234,26758.487,37.09,6.3941,113.085,0.25662
234,68546.234,26758.487,38.88,6.3813,114.312,0.27757
234,68546.234,26758.487,40.66,6.3664,114.261,0.29835
234,68546.234,26758.487,42.44,6.4407,114.905,0.32339
234,68546.234,26758.487,44.23,6.3503,114.991,0.34319
234,68546.234,26758.487,46.01,6.265,115.622,0.364
234,68546.234,26758.487,47.79,6.3813,117.476,0.39485
234,68546.234,26758.487,49.57,6.3612,116.102,0.41788
234,68546.234,26758.487,51.36,6.3846,114.854,0.44353
234,68546.234,26758.487,53.14,6.2321,112.366,0.45975
234,68546.234,26758.487,54.92,6.2221,111.653,0.48523
234,68546.234,26758.487,56.71,6.2431,111.801,0.51416
234,68546.234,26758.487,58.49,6.2119,112.037,0.54109
234,68546.234,26758.487,60.27,6.1861,112.918,0.56986
234,68546.234,26758.487,62.06,6.2316,115.154,0.60606
234,68546.234,26758.487,63.84,6.0212,113.675,0.6199
234,68546.234,26758.487,65.62,6.0456,115.312,0.65514
234,68546.234,26758.487,67.4,5.9877,115.238,0.6821
234,68546.234,26758.487,69.19,5.8245,113.708,0.69821
234,68546.234,26758.487,70.97,5.8913,114.609,0.73793
234,68546.234,26758.487,72.75,5.8067,113.821,0.76197
234,68546.234,26758.487,74.54,5.8856,115.302,0.80598
234,68546.234,26758.487,76.32,5.775,114.608,0.8282
234,68546.234,26758.487,78.1,5.7973,116.09,0.86848
234,68546.234,26758.487,79.89,5.7056,115.789,0.89364
234,68546.234,26758.487,81.67,5.7501,117.435,0.93835
234,68546.234,26758.487,83.45,5.6601,116.68,0.96298
234,68546.234,26758.487,85.23,5.5421,115.383,0.98262
234,68546.234,26758.487,87.02,5.6276,116.185,1.03306
234,68546.234,26758.487,88.8,5.6253,116.004,1.0708
234,68546.234,26758.487,90.58,5.5375,114.906,1.09498
234,68546.234,26758.487,92.37,5.5219,114.833,1.13184
234,68546.234,26758.487,94.15,5.5692,115.907,1.18178
234,68546.234,26758.487,95.93,5.5573,116.346,1.22163
234,68546.234,26758.487,97.72,5.4104,114.881,1.23523
234,68546.234,26758.487,99.5,5.3789,115.233,1.27256
234,68546.234,26758.487,101.28,5.3766,115.781,1.31528
234,68546.234,26758.487,103.06,5.2571,109.041,1.316
235,68546.234,26780.49,5.0,4.3593,574.299,0.01066
235,68546.234,26780.49,6.78,4.2369,327.21,0.01872
235,68546.234,26780.49,8.57,5.2332,160.138,0.02819
235,68546.234,26780.49,10.35,6.2294,132.09,0.04003
235,68546.234,26780.49,12.13,6.3254,120.8,0.04965
235,68546.234,26780.49,13.91,6.8506,128.1,0.0648
235,68546.234,26780.49,15.7,7.3687,120.645,0.0789
235,68546.234,26780.49,17.48,7.9681,119.279,0.09605
235,68546.234,26780.49,19.26,8.3748,121.039,0.1144
235,68546.234,26780.49,21.05,8.1242,120.649,0.12762
235,68546.234,26780.49,22.83,8.247,130.682,0.14917
235,68546.234,26780.49,24.61,8.3531,130.926,0.16831
235,68546.234,26780.49,26.4,8.2746,126.057,0.1836
235,68546.234,26780.49,28.18,8.6694,127.597,0.2097
235,68546.234,26780.49,29.96,8.7271,129.967,0.23306
235,68546.234,26780.49,31.74,8.8332,132.59,0.25883
235,68546.234,26780.49,33.53,8.8425,132.188,0.2822
235,68546.234,26780.49,35.31,9.0187,131.722,0.30997
235,68546.234,26780.49,37.09,8.9895,131.62,0.33493
235,68546.234,26780.49,38.88,9.1826,135.371,0.36995
235,68546.234,26780.49,40.66,9.0283,134.083,0.3929
235,68546.234,26780.49,42.44,9.3383,134.272,0.43081
235,68546.234,26780.49,44.23,8.945,130.139,0.44471
235,68546.234,26780.49,46.01,9.2502,132.103,0.48754
235,68546.234,26780.49,47.79,9.1198,131.374,0.51447
235,68546.234,26780.49,49.57,9.08,131.665,0.54648
235,68546.234,26780.49,51.36,9.3031,133.341,0.59172
235,68546.234,26780.49,53.14,9.4719,135.335,0.63734
235,68546.234,26780.49,54.92,8.993,131.577,0.64736
235,68546.234,26780.49,56.71,9.1131,133.834,0.69414
235,68546.234,26780.49,58.49,9.2359,134.971,0.74039
235,68546.234,26780.49,60.27,8.83,131.639,0.75276
235,68546.234,26780.49,62.06,9.1405,133.851,0.81384
235,68546.234,26780.49,63.84,9.3751,135.688,0.87269
235,68546.234,26780.49,65.62,9.0431,133.085,0.88999
235,68546.234,26780.49,67.4,9.2075,134.605,0.9474
235,68546.234,26780.49,69.19,9.4349,136.425,1.01171
235,68546.234,26780.49,70.97,9.4684,136.61,1.06111
235,68546.234,26780.49,72.75,9.08,133.399,1.07048
235,68546.234,26780.49,74.54,8.6917,130.188,1.07986
235,68546.234,26780.49,76.32,8.7268,130.659,1.13178
235,68546.234,26780.49,78.1,8.5844,129.678,1.1647
235,68546.234,26780.49,79.89,8.9203,133.42,1.25393
235,68546.234,26780.49,81.67,8.8359,133.371,1.29676
235,68546.234,26780.49,83.45,8.9017,134.551,1.35856
235,68546.234,26780.49,85.23,8.8516,134.466,1.40485
235,68546.234,26780.49,87.02,8.5472,131.852,1.417
235,68546.234,26780.49,88.8,8.2434,129.243,1.42921
235,68546.234,26780.49,90.58,8.4945,131.762,1.51949
235,68546.234,26780.49,92.37,8.7567,133.932,1.61317
235,68546.234,26780.49,94.15,8.7463,133.999,1.66864
235,68546.234,26780.49,95.93,8.5124,132.064,1.68949
235,68546.234,26780.49,97.72,8.6057,133.577,1.76607
235,68546.234,26780.49,99.5,8.883,136.671,1.87606
235,68546.234,26780.49,101.28,9.0304,138.337,1.96563
235,68546.234,26780.49,103.06,8.7093,135.313,1.96783
236,68546.234,26802.493,6.78,3.0187,215.15,0.01336
236,68546.234,26802.493,8.57,3.1615,180.572,0.01963
236,68546.234,26802.493,10.35,3.6171,132.432,0.02727
236,68546.234,26802.493,12.13,4.2244,105.975,0.03642
236,68546.234,26802.493,13.91,4.7557,94.924,0.04647
236,68546.234,26802.493,15.7,4.9097,89.718,0.05526
236,68546.234,26802.493,17.48,5.2769,100.293,0.06981
236,68546.234,26802.493,19.26,5.9026,102.664,0.08698
236,68546.234,26802.493,21.05,6.1249,102.713,0.10127
236,68546.234,26802.493,22.83,6.3945,108.396,0.11935
236,68546.234,26802.493,24.61,6.9221,110.763,0.14146
