indent,x_um,y_um,depth_nm,H_GPa,E_GPa
62,68490.227,26769.489,16.54,8.8907,132.5221
62,68490.227,26769.489,18.85,9.0026,133.2171
62,68490.227,26769.489,21.16,9.2364,131.9365
62,68490.227,26769.489,23.47,9.4043,132.4296
62,68490.227,26769.489,25.77,9.1718,132.6397
62,68490.227,26769.489,28.08,9.337,137.7269
62,68490.227,26769.489,30.39,9.0675,133.1779
62,68490.227,26769.489,32.7,9.3847,131.124
62,68490.227,26769.489,35.01,9.1601,131.5046
62,68490.227,26769.489,37.31,9.0918,133.9143
62,68490.227,26769.489,39.62,8.7045,130.4052
62,68490.227,26769.489,41.93,8.7009,129.3284
62,68490.227,26769.489,44.24,8.3293,125.9608
62,68490.227,26769.489,46.55,8.3022,125.9205
62,68490.227,26769.489,48.86,8.1634,124.3346
62,68490.227,26769.489,51.16,8.0238,123.0565
62,68490.227,26769.489,53.47,7.9093,122.1603
62,68490.227,26769.489,55.78,7.702,120.1807
62,68490.227,26769.489,58.09,7.5479,119.0911
62,68490.227,26769.489,60.4,7.4963,119.0026
62,68490.227,26769.489,62.7,7.1516,116.2644
62,68490.227,26769.489,65.01,7.1878,117.6244
62,68490.227,26769.489,67.32,6.9777,116.2119
62,68490.227,26769.489,69.63,6.8686,115.5617
62,68490.227,26769.489,71.94,6.7112,114.2852
62,68490.227,26769.489,74.25,6.3932,111.3926
62,68490.227,26769.489,76.55,6.1266,108.9244
62,68490.227,26769.489,78.86,6.349,112.6707
62,68490.227,26769.489,81.17,6.2343,112.6532
62,68490.227,26769.489,83.48,6.115,112.5977
62,68490.227,26769.489,85.79,6.0341,112.676
62,68490.227,26769.489,88.09,5.8221,110.72
62,68490.227,26769.489,90.4,5.6922,109.6457
62,68490.227,26769.489,92.71,5.7473,110.369
62,68490.227,26769.489,95.02,5.687,109.5567
62,68490.227,26769.489,97.33,5.6656,109.2491
62,68490.227,26769.489,99.64,5.573,108.4002
62,68490.227,26769.489,101.94,5.4838,106.9191
62,68490.227,26769.489,104.25,5.256,102.6478
63,68550.234,26770.489,5.0,4.0696,248.7964
63,68550.234,26770.489,7.31,4.3235,239.8472
63,68550.234,26770.489,9.62,5.2267,141.68
63,68550.234,26770.489,11.92,5.723,119.981
63,68550.234,26770.489,14.23,6.4575,114.7477
63,68550.234,26770.489,16.54,6.9205,122.522
63,68550.234,26770.489,18.85,7.4099,122.1405
63,68550.234,26770.489,21.16,7.8447,119.5614
63,68550.234,26770.489,23.47,8.1368,127.1815
63,68550.234,26770.489,25.77,8.1061,128.9539
63,68550.234,26770.489,28.08,7.9846,122.4594
63,68550.234,26770.489,30.39,8.4187,123.8704
63,68550.234,26770.489,32.7,8.2396,125.2291
63,68550.234,26770.489,35.01,8.4044,130.8813
63,68550.234,26770.489,37.31,8.0096,126.5257
63,68550.234,26770.489,39.62,8.2579,127.408
63,68550.234,26770.489,41.93,8.441,130.3386
63,68550.234,26770.489,44.24,8.6556,129.2585
63,68550.234,26770.489,46.55,8.8114,128.196
63,68550.234,26770.489,48.86,8.8474,129.7214
63,68550.234,26770.489,51.16,8.8538,131.0676
63,68550.234,26770.489,53.47,8.7452,130.2817
63,68550.234,26770.489,55.78,8.6985,129.8133
63,68550.234,26770.489,58.09,8.9365,133.5615
63,68550.234,26770.489,60.4,8.6714,131.2691
63,68550.234,26770.489,62.7,8.6092,130.6257
63,68550.234,26770.489,65.01,8.8458,131.5277
63,68550.234,26770.489,67.32,8.8843,132.8829
63,68550.234,26770.489,69.63,8.9587,134.0447
63,68550.234,26770.489,71.94,8.9561,133.9923
63,68550.234,26770.489,74.25,8.6453,131.0683
63,68550.234,26770.489,76.55,8.5839,130.3649
63,68550.234,26770.489,78.86,8.7641,132.702
63,68550.234,26770.489,81.17,8.3663,129.483
63,68550.234,26770.489,83.48,8.5198,132.7508
63,68550.234,26770.489,85.79,8.6651,135.1949
63,68550.234,26770.489,88.09,8.2898,132.0217
63,68550.234,26770.489,90.4,8.3568,133.6232
63,68550.234,26770.489,92.71,8.1961,132.4818
63,68550.234,26770.489,95.02,8.3025,134.2187
63,68550.234,26770.489,97.33,8.3741,135.9415
63,68550.234,26770.489,99.64,8.5852,138.9512
63,68550.234,26770.489,101.94,8.3814,137.2488
64,68427.219,26770.489,5.0,6.4544,189.8036
64,68427.219,26770.489,7.31,4.0153,182.3193
64,68427.219,26770.489,9.62,4.4317,129.851
64,68427.219,26770.489,11.92,4.8373,112.022
64,68427.219,26770.489,14.23,5.3842,106.1733
64,68427.219,26770.489,16.54,5.9677,112.9168
64,68427.219,26770.489,18.85,6.4965,112.984
64,68427.219,26770.489,21.16,7.0555,117.29
64,68427.219,26770.489,23.47,7.0971,123.0563
64,68427.219,26770.489,25.77,7.6111,126.3177
64,68427.219,26770.489,28.08,7.8785,122.0736
64,68427.219,26770.489,30.39,7.7308,121.3887
64,68427.219,26770.489,32.7,7.8789,125.8718
64,68427.219,26770.489,35.01,8.0603,126.7964
64,68427.219,26770.489,37.31,8.041,122.3386
64,68427.219,26770.489,39.62,8.1711,120.7303
64,68427.219,26770.489,41.93,8.1523,122.1647
64,68427.219,26770.489,44.24,8.1883,123.4106
64,68427.219,26770.489,46.55,8.3528,123.9797
64,68427.219,26770.489,48.86,8.2902,126.3266
64,68427.219,26770.489,51.16,8.4026,132.3227
64,68427.219,26770.489,53.47,8.0302,129.597
64,68427.219,26770.489,55.78,8.2224,130.4384
64,68427.219,26770.489,58.09,8.1416,129.4063
64,68427.219,26770.489,60.4,8.5651,133.2143
64,68427.219,26770.489,62.7,8.304,130.4735
64,68427.219,26770.489,65.01,7.9499,126.9296
64,68427.219,26770.489,67.32,8.4175,130.0311
64,68427.219,26770.489,69.63,8.5064,131.9425
64,68427.219,26770.489,71.94,8.3917,131.5739
64,68427.219,26770.489,74.25,8.5594,132.7186
64,68427.219,26770.489,76.55,8.2241,129.4032
64,68427.219,26770.489,78.86,8.2364,128.636
64,68427.219,26770.489,81.17,8.5088,129.7005
64,68427.219,26770.489,83.48,8.49,128.9636
64,68427.219,26770.489,85.79,8.1075,125.6487
64,68427.219,26770.489,88.09,7.8907,123.9233
64,68427.219,26770.489,90.4,8.2398,127.5701
64,68427.219,26770.489,92.71,8.1356,127.0209
64,68427.219,26770.489,95.02,8.0502,126.852
64,68427.219,26770.489,97.33,8.043,127.2768
64,68427.219,26770.489,99.64,7.7597,124.8402
64,68427.219,26770.489,101.94,7.5867,118.735
65,68487.227,26771.489,11.92,1.4295,121.728
65,68487.227,26771.489,14.23,1.6335,112.3272
65,68487.227,26771.489,16.54,1.7341,92.5903
65,68487.227,26771.489,18.85,1.8042,80.5327
65,68487.227,26771.489,21.16,1.8433,80.4866
65,68487.227,26771.489,23.47,1.8824,80.4406
65,68487.227,26771.489,25.77,1.9216,80.3945
65,68487.227,26771.489,28.08,1.9607,80.3485
65,68487.227,26771.489,30.39,1.9998,80.3024
65,68487.227,26771.489,32.7,2.039,80.2564
65,68487.227,26771.489,35.01,2.0781,80.2103
65,68487.227,26771.489,37.31,2.1172,80.1643
65,68487.227,26771.489,39.62,2.1564,80.1182
65,68487.227,26771.489,41.93,2.1955,80.0722
65,68487.227,26771.489,44.24,2.1785,80.4163
65,68487.227,26771.489,46.55,2.163,81.3655
65,68487.227,26771.489,48.86,2.209,81.8113
65,68487.227,26771.489,51.16,2.2025,82.1731
65,68487.227,26771.489,53.47,2.2073,83.1939
65,68487.227,26771.489,55.78,2.237,84.2875
65,68487.227,26771.489,58.09,2.2341,84.1332
65,68487.227,26771.489,60.4,2.2138,83.7399
65,68487.227,26771.489,62.7,2.2293,84.1101
65,68487.227,26771.489,65.01,2.2055,83.181
65,68487.227,26771.489,67.32,2.2093,82.7934
65,68487.227,26771.489,69.63,2.1818,82.1849
65,68487.227,26771.489,71.94,2.1717,82.1378
65,68487.227,26771.489,74.25,2.1881,83.3728
65,68487.227,26771.489,76.55,2.1367,82.5478
65,68487.227,26771.489,78.86,2.1361,82.7325
65,68487.227,26771.489,81.17,2.126,82.5902
65,68487.227,26771.489,83.48,2.1174,82.1966
65,68487.227,26771.489,85.79,2.1115,81.9456
65,68487.227,26771.489,88.09,2.1183,82.1329
65,68487.227,26771.489,90.4,2.1169,82.5839
65,68487.227,26771.489,92.71,2.124,83.291
65,68487.227,26771.489,95.02,2.1157,83.6442
65,68487.227,26771.489,97.33,2.1389,85.3655
65,68487.227,26771.489,99.64,2.1747,87.0916
65,68487.227,26771.489,101.94,2.1728,87.5648
65,68487.227,26771.489,104.25,2.1596,86.985
66,68547.234,26772.489,7.31,5.9574,208.2424
66,68547.234,26772.489,9.62,6.8544,141.7344
66,68547.234,26772.489,11.92,7.2475,116.7445
66,68547.234,26772.489,14.23,7.2577,118.5614
66,68547.234,26772.489,16.54,7.7534,115.4645
66,68547.234,26772.489,18.85,7.4531,111.8013
66,68547.234,26772.489,21.16,7.7348,125.8072
66,68547.234,26772.489,23.47,7.9296,124.9473
66,68547.234,26772.489,25.77,7.8498,122.011
66,68547.234,26772.489,28.08,8.0502,122.8407
66,68547.234,26772.489,30.39,8.0552,123.5296
66,68547.234,26772.489,32.7,8.123,123.1385
66,68547.234,26772.489,35.01,7.9817,118.1897
66,68547.234,26772.489,37.31,8.0959,119.7834
66,68547.234,26772.489,39.62,8.2351,125.0043
66,68547.234,26772.489,41.93,8.152,123.4248
66,68547.234,26772.489,44.24,8.2292,122.5764
66,68547.234,26772.489,46.55,8.0284,121.6851
66,68547.234,26772.489,48.86,8.2974,126.5182
66,68547.234,26772.489,51.16,8.1909,125.7737
66,68547.234,26772.489,53.47,7.9652,123.2685
66,68547.234,26772.489,55.78,8.3582,128.4872
66,68547.234,26772.489,58.09,8.2058,128.6976
66,68547.234,26772.489,60.4,8.2795,130.5577
66,68547.234,26772.489,62.7,8.0571,128.4693
66,68547.234,26772.489,65.01,8.2708,130.2162
66,68547.234,26772.489,67.32,8.0224,127.6014
66,68547.234,26772.489,69.63,8.3545,128.7978
66,68547.234,26772.489,71.94,8.1566,126.0067
66,68547.234,26772.489,74.25,8.3475,126.7856
66,68547.234,26772.489,76.55,8.2896,126.3124
66,68547.234,26772.489,78.86,7.8821,122.8816
66,68547.234,26772.489,81.17,8.1376,126.1187
66,68547.234,26772.489,83.48,8.0144,125.4053
66,68547.234,26772.489,85.79,8.1136,127.0578
66,68547.234,26772.489,88.09,8.2088,128.3966
66,68547.234,26772.489,90.4,7.8551,125.3018
66,68547.234,26772.489,92.71,7.7575,124.9236
66,68547.234,26772.489,95.02,8.1235,129.6337
66,68547.234,26772.489,97.33,8.106,130.1451
66,68547.234,26772.489,99.64,8.2121,132.5183
66,68547.234,26772.489,101.94,8.3425,129.9652
67,68427.219,26772.489,5.0,9.963,209.2227
67,68427.219,26772.489,7.31,6.0194,185.1336
67,68427.219,26772.489,9.62,6.9296,146.6907
67,68427.219,26772.489,11.92,7.4735,122.5798
67,68427.219,26772.489,14.23,7.5416,126.0993
67,68427.219,26772.489,16.54,8.0931,121.5455
67,68427.219,26772.489,18.85,8.7094,123.5699
67,68427.219,26772.489,21.16,8.6741,124.9792
67,68427.219,26772.489,23.47,8.4505,125.8338
67,68427.219,26772.489,25.77,8.3803,127.6233
67,68427.219,26772.489,28.08,8.6077,126.5718
67,68427.219,26772.489,30.39,8.8048,127.8505
67,68427.219,26772.489,32.7,8.5845,129.2135
67,68427.219,26772.489,35.01,8.5666,128.703
67,68427.219,26772.489,37.31,8.8117,130.4047
67,68427.219,26772.489,39.62,8.7418,131.4998
67,68427.219,26772.489,41.93,9.0337,132.8586
67,68427.219,26772.489,44.24,8.721,129.0888
67,68427.219,26772.489,46.55,9.0506,132.4293
67,68427.219,26772.489,48.86,9.2185,135.3518
67,68427.219,26772.489,51.16,8.9462,132.1005
67,68427.219,26772.489,53.47,9.0456,131.0498
67,68427.219,26772.489,55.78,9.2954,133.7532
67,68427.219,26772.489,58.09,8.8365,130.6861
67,68427.219,26772.489,60.4,9.1371,134.2971
67,68427.219,26772.489,62.7,8.9477,132.0369
67,68427.219,26772.489,65.01,8.5754,129.3548
67,68427.219,26772.489,67.32,8.9594,132.4494
67,68427.219,26772.489,69.63,8.9763,131.9921
67,68427.219,26772.489,71.94,8.4851,127.7281
67,68427.219,26772.489,74.25,8.6896,128.6637
67,68427.219,26772.489,76.55,8.7584,129.6201
67,68427.219,26772.489,78.86,8.6882,130.0699
67,68427.219,26772.489,81.17,8.7346,132.4452
67,68427.219,26772.489,83.48,8.7946,134.4766
67,68427.219,26772.489,85.79,8.4131,131.4338
67,68427.219,26772.489,88.09,8.6003,134.1247
67,68427.219,26772.489,90.4,8.807,135.6524
67,68427.219,26772.489,92.71,8.4729,132.5209
67,68427.219,26772.489,95.02,8.4359,131.7748
67,68427.219,26772.489,97.33,8.7977,134.4621
67,68427.219,26772.489,99.64,8.814,134.8219
67,68427.219,26772.489,101.94,8.7216,132.3698
68,68487.227,26773.489,97.33,2.6135,81.5875
68,68487.227,26773.489,99.64,2.638,83.1052
68,68487.227,26773.489,101.94,2.6545,84.5244
68,68487.227,26773.489,104.25,2.5986,83.3777
69,68547.234,26774.489,5.0,5.7081,374.7422
69,68547.234,26774.489,7.31,5.2668,219.0686
69,68547.234,26774.489,9.62,6.2399,148.4244
69,68547.234,26774.489,11.92,6.8636,133.0019
69,68547.234,26774.489,14.23,8.0824,129.5138
69,68547.234,26774.489,16.54,8.8652,130.0914
69,68547.234,26774.489,18.85,9.0404,146.4224
69,68547.234,26774.489,21.16,9.1168,141.0852
69,68547.234,26774.489,23.47,9.4439,136.3091
69,68547.234,26774.489,25.77,9.6607,140.2607
69,68547.234,26774.489,28.08,9.7655,145.9758
69,68547.234,26774.489,30.39,9.8553,140.7638
69,68547.234,26774.489,32.7,9.8716,135.9398
69,68547.234,26774.489,35.01,9.7627,137.4192
69,68547.234,26774.489,37.31,9.8399,143.4011
69,68547.234,26774.489,39.62,9.6156,141.7014
69,68547.234,26774.489,41.93,9.8723,142.7921
69,68547.234,26774.489,44.24,9.5859,141.2076
69,68547.234,26774.489,46.55,9.6559,141.3863
69,68547.234,26774.489,48.86,9.708,138.6269
69,68547.234,26774.489,51.16,9.9698,136.9703
69,68547.234,26774.489,53.47,9.4625,132.9158
69,68547.234,26774.489,55.78,9.7516,137.1276
69,68547.234,26774.489,58.09,9.1567,132.911
69,68547.234,26774.489,60.4,9.1884,135.452
69,68547.234,26774.489,62.7,9.5544,140.0936
69,68547.234,26774.489,65.01,9.131,136.4876
69,68547.234,26774.489,67.32,9.0816,135.4246
69,68547.234,26774.489,69.63,9.5313,138.158
69,68547.234,26774.489,71.94,9.175,134.9513
69,68547.234,26774.489,74.25,8.9484,133.101
69,68547.234,26774.489,76.55,9.1516,135.1691
69,68547.234,26774.489,78.86,9.0436,134.8078
69,68547.234,26774.489,81.17,8.9779,134.9969
69,68547.234,26774.489,83.48,8.609,132.1153
69,68547.234,26774.489,85.79,8.9377,135.3184
69,68547.234,26774.489,88.09,9.1659,137.1109
69,68547.234,26774.489,90.4,8.9123,134.6944
69,68547.234,26774.489,92.71,8.5548,131.4852
69,68547.234,26774.489,95.02,8.5786,131.7883
69,68547.234,26774.489,97.33,8.9173,135.6035
69,68547.234,26774.489,99.64,8.964,137.3622
69,68547.234,26774.489,101.94,8.6003,132.5894
70,68427.219,26774.489,5.0,8.307,373.0049
70,68427.219,26774.489,7.31,6.5553,208.8741
70,68427.219,26774.489,9.62,7.0235,138.6062
70,68427.219,26774.489,11.92,7.3037,125.124
70,68427.219,26774.489,14.23,7.8444,125.6729
70,68427.219,26774.489,16.54,8.1446,129.5507
70,68427.219,26774.489,18.85,9.0266,129.8987
70,68427.219,26774.489,21.16,8.6303,126.7691
70,68427.219,26774.489,23.47,8.8367,138.2034
70,68427.219,26774.489,25.77,9.3924,134.2306
70,68427.219,26774.489,28.08,9.8438,134.4776
70,68427.219,26774.489,30.39,9.3368,131.3109
70,68427.219,26774.489,32.7,9.6238,137.8298
70,68427.219,26774.489,35.01,9.4849,135.1124
70,68427.219,26774.489,37.31,9.5635,133.895
70,68427.219,26774.489,39.62,9.6158,136.3378
70,68427.219,26774.489,41.93,9.3807,134.7042
70,68427.219,26774.489,44.24,10.1354,136.8415
70,68427.219,26774.489,46.55,9.6978,132.9232
70,68427.219,26774.489,48.86,9.3703,130.2229
70,68427.219,26774.489,51.16,8.9102,127.6902
70,68427.219,26774.489,53.47,9.3473,135.8936
70,68427.219,26774.489,55.78,8.9546,134.4832
70,68427.219,26774.489,58.09,8.8802,136.2246
70,68427.219,26774.489,60.4,9.1104,138.5524
70,68427.219,26774.489,62.7,8.7716,135.4425
70,68427.219,26774.489,65.01,8.8549,135.3093
70,68427.219,26774.489,67.32,8.9953,135.8404
70,68427.219,26774.489,69.63,8.7684,133.4082
70,68427.219,26774.489,71.94,8.8103,132.6486
70,68427.219,26774.489,74.25,8.7924,132.2272
70,68427.219,26774.489,76.55,8.7005,131.3879
70,68427.219,26774.489,78.86,8.6673,131.1342
70,68427.219,26774.489,81.17,8.4038,128.7913
70,68427.219,26774.489,83.48,8.6647,131.0948
70,68427.219,26774.489,85.79,8.5586,130.6418
70,68427.219,26774.489,88.09,8.557,131.2952
70,68427.219,26774.489,90.4,8.6734,133.4955
70,68427.219,26774.489,92.71,8.3283,130.6827
70,68427.219,26774.489,95.02,8.3386,131.4804
70,68427.219,26774.489,97.33,8.6628,135.0641
70,68427.219,26774.489,99.64,8.62,134.8094
70,68427.219,26774.489,101.94,8.338,130.6237
71,68547.234,26776.489,7.31,3.608,170.4604
71,68547.234,26776.489,9.62,4.1119,124.5791
71,68547.234,26776.489,11.92,4.8184,117.8039
71,68547.234,26776.489,14.23,5.4843,101.9253
71,68547.234,26776.489,16.54,6.271,107.1203
71,68547.234,26776.489,18.85,6.7943,110.0637
71,68547.234,26776.489,21.16,6.9138,117.3102
71,68547.234,26776.489,23.47,7.4203,119.8243
71,68547.234,26776.489,25.77,7.6515,120.5537
71,68547.234,26776.489,28.08,7.7108,127.4131
71,68547.234,26776.489,30.39,7.8727,125.8586
71,68547.234,26776.489,32.7,8.2042,123.342
71,68547.234,26776.489,35.01,8.0775,120.3982
71,68547.234,26776.489,37.31,8.4761,125.8161
71,68547.234,26776.489,39.62,8.2381,124.1187
71,68547.234,26776.489,41.93,8.1074,121.6062
71,68547.234,26776.489,44.24,8.3781,124.5432
71,68547.234,26776.489,46.55,8.1723,124.4627
71,68547.234,26776.489,48.86,7.9902,123.5661
71,68547.234,26776.489,51.16,8.3011,125.5982
71,68547.234,26776.489,53.47,8.2443,125.315
71,68547.234,26776.489,55.78,8.1892,125.6731
71,68547.234,26776.489,58.09,7.9063,123.7058
71,68547.234,26776.489,60.4,8.3238,128.5736
71,68547.234,26776.489,62.7,8.1234,127.4934
71,68547.234,26776.489,65.01,8.2886,129.0544
71,68547.234,26776.489,67.32,8.1763,127.6544
71,68547.234,26776.489,69.63,8.499,129.5853
71,68547.234,26776.489,71.94,8.1367,126.3701
71,68547.234,26776.489,74.25,8.1962,126.9628
71,68547.234,26776.489,76.55,8.2885,127.9697
71,68547.234,26776.489,78.86,8.3055,128.9583
71,68547.234,26776.489,81.17,8.3529,130.3465
71,68547.234,26776.489,83.48,8.288,130.0871
71,68547.234,26776.489,85.79,8.5388,132.3099
71,68547.234,26776.489,88.09,8.2746,129.794
71,68547.234,26776.489,90.4,8.3018,129.5073
71,68547.234,26776.489,92.71,8.4053,130.1609
71,68547.234,26776.489,95.02,8.4509,130.2474
71,68547.234,26776.489,97.33,8.138,127.5496
71,68547.234,26776.489,99.64,8.3646,129.9684
71,68547.234,26776.489,101.94,8.3081,128.1474
72,68427.219,26776.489,32.7,1.2933,86.6026
72,68427.219,26776.489,35.01,1.3951,84.6845
72,68427.219,26776.489,37.31,1.6229,87.211
72,68427.219,26776.489,39.62,1.7352,94.5263
72,68427.219,26776.489,41.93,1.9537,97.2369
72,68427.219,26776.489,44.24,2.0221,95.5202
72,68427.219,26776.489,46.55,1.9294,91.6085
72,68427.219,26776.489,48.86,2.0039,93.6844
72,68427.219,26776.489,51.16,2.0199,94.869
72,68427.219,26776.489,53.47,1.954,92.7323
72,68427.219,26776.489,55.78,2.0473,96.1071
72,68427.219,26776.489,58.09,2.0848,99.262
72,68427.219,26776.489,60.4,2.1402,101.3572
72,68427.219,26776.489,62.7,2.1968,104.8455
72,68427.219,26776.489,65.01,2.2905,111.2011
72,68427.219,26776.489,67.32,2.3474,111.6793
72,68427.219,26776.489,69.63,2.4414,111.5959
72,68427.219,26776.489,71.94,2.5401,117.3207
72,68427.219,26776.489,74.25,2.5997,123.233
72,68427.219,26776.489,76.55,2.6879,125.7596
72,68427.219,26776.489,78.86,2.7528,127.2272
72,68427.219,26776.489,81.17,2.8074,129.5745
72,68427.219,26776.489,83.48,2.8582,131.8593
72,68427.219,26776.489,85.79,2.9763,134.7297
72,68427.219,26776.489,88.09,3.0377,137.8064
72,68427.219,26776.489,90.4,3.0721,140.7365
72,68427.219,26776.489,92.71,3.1017,142.838
72,68427.219,26776.489,95.02,3.1581,143.2
72,68427.219,26776.489,97.33,3.2054,142.3317
72,68427.219,26776.489,99.64,3.2426,141.0294
72,68427.219,26776.489,101.94,3.2743,139.4558
72,68427.219,26776.489,104.25,3.2567,135.6133
73,68487.227,26777.49,9.62,2.3795,84.1375
73,68487.227,26777.49,11.92,2.4658,97.3584
73,68487.227,26777.49,14.23,2.4307,98.6805
73,68487.227,26777.49,16.54,2.5318,93.1078
73,68487.227,26777.49,18.85,2.4111,85.4419
73,68487.227,26777.49,21.16,2.5002,87.0299
73,68487.227,26777.49,23.47,2.6694,85.7612
73,68487.227,26777.49,25.77,2.7168,87.9608
73,68487.227,26777.49,28.08,2.6453,86.1052
73,68487.227,26777.49,30.39,2.7592,87.0468
73,68487.227,26777.49,32.7,2.5913,83.5475
73,68487.227,26777.49,35.01,2.609,83.4213
73,68487.227,26777.49,37.31,2.5522,85.3251
73,68487.227,26777.49,39.62,2.5537,88.7544
73,68487.227,26777.49,41.93,2.5451,87.4612
73,68487.227,26777.49,44.24,2.4512,84.6289
73,68487.227,26777.49,46.55,2.4041,83.2285
73,68487.227,26777.49,48.86,2.4093,85.4366
73,68487.227,26777.49,51.16,2.4114,86.7879
73,68487.227,26777.49,53.47,2.2899,84.8247
73,68487.227,26777.49,55.78,2.3387,85.7407
73,68487.227,26777.49,58.09,2.2834,84.5092
73,68487.227,26777.49,60.4,2.277,84.6436
73,68487.227,26777.49,62.7,2.2255,83.5329
73,68487.227,26777.49,65.01,2.1814,83.4505
73,68487.227,26777.49,67.32,2.1837,84.4031
73,68487.227,26777.49,69.63,2.1639,84.917
73,68487.227,26777.49,71.94,2.1185,84.8151
73,68487.227,26777.49,74.25,2.1189,85.951
73,68487.227,26777.49,76.55,2.0858,85.9657
73,68487.227,26777.49,78.86,2.0722,86.1615
73,68487.227,26777.49,81.17,2.0653,86.4412
73,68487.227,26777.49,83.48,2.0495,86.5015
73,68487.227,26777.49,85.79,2.0441,86.4655
73,68487.227,26777.49,88.09,2.0808,87.7381
73,68487.227,26777.49,90.4,2.1069,89.1427
73,68487.227,26777.49,92.71,2.1165,90.514
73,68487.227,26777.49,95.02,2.1625,93.9238
73,68487.227,26777.49,97.33,2.16,95.4289
73,68487.227,26777.49,99.64,2.1849,97.3699
73,68487.227,26777.49,101.94,2.2236,97.8802
74,68544.234,26778.49,5.0,5.6351,206.3952
74,68544.234,26778.49,7.31,4.7817,256.2947
74,68544.234,26778.49,9.62,6.0297,152.9007
74,68544.234,26778.49,11.92,6.8038,137.2253
74,68544.234,26778.49,14.23,7.7692,118.6253
74,68544.234,26778.49,16.54,7.8467,120.3501
74,68544.234,26778.49,18.85,7.8716,128.7147
74,68544.234,26778.49,21.16,8.4441,130.173
74,68544.234,26778.49,23.47,8.2225,122.4204
74,68544.234,26778.49,25.77,8.6886,126.7872
74,68544.234,26778.49,28.08,8.4495,129.0414
74,68544.234,26778.49,30.39,8.9212,127.4772
74,68544.234,26778.49,32.7,9.0407,124.2015
74,68544.234,26778.49,35.01,8.771,123.283
74,68544.234,26778.49,37.31,8.7453,128.0221
74,68544.234,26778.49,39.62,8.6327,129.2182
74,68544.234,26778.49,41.93,8.5543,128.4513
74,68544.234,26778.49,44.24,8.8424,132.3927
74,68544.234,26778.49,46.55,8.5354,130.0469
74,68544.234,26778.49,48.86,8.4696,128.0223
74,68544.234,26778.49,51.16,8.451,125.7084
74,68544.234,26778.49,53.47,8.7601,127.7016
74,68544.234,26778.49,55.78,8.3196,124.8236
74,68544.234,26778.49,58.09,8.5329,128.4856
74,68544.234,26778.49,60.4,8.3509,127.5551
74,68544.234,26778.49,62.7,8.5852,130.3367
74,68544.234,26778.49,65.01,8.2504,127.4278
74,68544.234,26778.49,67.32,8.6806,129.7989
74,68544.234,26778.49,69.63,8.4007,126.7787
74,68544.234,26778.49,71.94,8.4127,126.664
74,68544.234,26778.49,74.25,8.3969,127.2275
74,68544.234,26778.49,76.55,8.5746,130.6036
74,68544.234,26778.49,78.86,8.2112,127.8045
74,68544.234,26778.49,81.17,8.2311,128.3635
74,68544.234,26778.49,83.48,8.3885,129.2288
74,68544.234,26778.49,85.79,8.5453,129.2874
74,68544.234,26778.49,88.09,8.5221,128.0816
74,68544.234,26778.49,90.4,8.3869,126.3319
74,68544.234,26778.49,92.71,8.642,128.5834
74,68544.234,26778.49,95.02,8.4335,127.2419
74,68544.234,26778.49,97.33,8.2314,126.0367
74,68544.234,26778.49,99.64,8.3602,128.6981
74,68544.234,26778.49,101.94,8.4065,129.8024
75,68424.219,26778.49,7.31,2.835,87.4294
75,68424.219,26778.49,9.62,2.5334,102.4724
75,68424.219,26778.49,11.92,2.6025,105.901
75,68424.219,26778.49,14.23,2.6873,97.5662
75,68424.219,26778.49,16.54,2.6809,97.3483
75,68424.219,26778.49,18.85,2.6918,96.9814
75,68424.219,26778.49,21.16,2.8092,93.4905
75,68424.219,26778.49,23.47,2.7665,88.584
75,68424.219,26778.49,25.77,2.6696,88.5095
75,68424.219,26778.49,28.08,2.6463,86.0412
75,68424.219,26778.49,30.39,2.6574,81.9577
75,68424.219,26778.49,32.7,2.7147,86.0136
75,68424.219,26778.49,35.01,2.6644,87.9738
75,68424.219,26778.49,37.31,2.6355,87.4925
75,68424.219,26778.49,39.62,2.6689,89.0492
75,68424.219,26778.49,41.93,2.6321,90.9798
75,68424.219,26778.49,44.24,2.6333,92.8271
75,68424.219,26778.49,46.55,2.6013,92.0032
75,68424.219,26778.49,48.86,2.5889,92.806
75,68424.219,26778.49,51.16,2.53,92.9313
75,68424.219,26778.49,53.47,2.4865,93.3829
75,68424.219,26778.49,55.78,2.4688,92.828
75,68424.219,26778.49,58.09,2.4552,92.0645
75,68424.219,26778.49,60.4,2.4401,91.2879
75,68424.219,26778.49,62.7,2.4151,90.6403
75,68424.219,26778.49,65.01,2.3799,90.2213
75,68424.219,26778.49,67.32,2.3836,90.8177
75,68424.219,26778.49,69.63,2.3302,90.2668
75,68424.219,26778.49,71.94,2.3621,92.2838
75,68424.219,26778.49,74.25,2.3718,92.7441
75,68424.219,26778.49,76.55,2.3269,91.7713
75,68424.219,26778.49,78.86,2.3574,92.2934
75,68424.219,26778.49,81.17,2.3406,92.2989
75,68424.219,26778.49,83.48,2.3496,93.2388
75,68424.219,26778.49,85.79,2.3421,93.8283
75,68424.219,26778.49,88.09,2.3589,95.2007
75,68424.219,26778.49,90.4,2.3626,95.6974
75,68424.219,26778.49,92.71,2.3785,96.7348
75,68424.219,26778.49,95.02,2.3906,97.55
75,68424.219,26778.49,97.33,2.392,98.0326
75,68424.219,26778.49,99.64,2.4112,99.1956
75,68424.219,26778.49,101.94,2.3815,97.9589
