indent,x_um,y_um,depth_nm,H_GPa,E_GPa
95,34870.787,24987.314,47.29,20.0821,238.1741
95,34870.787,24987.314,48.66,19.9552,236.6944
95,34870.787,24987.314,50.02,19.8828,235.4282
95,34870.787,24987.314,51.38,19.7487,233.3108
95,34870.787,24987.314,52.75,19.7159,231.095
95,34870.787,24987.314,54.11,19.543,227.8631
95,34870.787,24987.314,55.48,19.5039,225.637
95,34870.787,24987.314,56.84,19.3526,223.1241
95,34870.787,24987.314,58.21,19.2082,220.7222
95,34870.787,24987.314,59.57,19.0711,218.5928
95,34870.787,24987.314,60.93,18.8634,216.3863
95,34870.787,24987.314,62.3,18.3801,206.7785
95,34870.787,24987.314,63.66,17.8526,196.109
96,34922.365,24987.933,5.0,3.5719,189.5587
96,34922.365,24987.933,6.36,4.3593,279.9102
96,34922.365,24987.933,7.73,5.3317,211.8884
96,34922.365,24987.933,9.09,6.4503,181.8003
96,34922.365,24987.933,10.46,7.2747,167.79
96,34922.365,24987.933,11.82,8.2964,163.7085
96,34922.365,24987.933,13.19,9.1095,168.5483
96,34922.365,24987.933,14.55,9.3108,186.6531
96,34922.365,24987.933,15.91,10.0243,188.4604
96,34922.365,24987.933,17.28,10.5345,193.8633
96,34922.365,24987.933,18.64,11.1781,195.4815
96,34922.365,24987.933,20.01,11.8348,194.9354
96,34922.365,24987.933,21.37,12.2259,197.6792
96,34922.365,24987.933,22.74,12.7004,206.4945
96,34922.365,24987.933,24.1,12.9979,207.2752
96,34922.365,24987.933,25.46,13.6005,205.0384
96,34922.365,24987.933,26.83,13.7521,202.2476
96,34922.365,24987.933,28.19,14.2437,204.5879
96,34922.365,24987.933,29.56,14.3505,205.7477
96,34922.365,24987.933,30.92,14.4894,206.3561
96,34922.365,24987.933,32.28,14.7533,205.2929
96,34922.365,24987.933,33.65,14.8463,201.7616
96,34922.365,24987.933,35.01,15.3358,201.3478
96,34922.365,24987.933,36.38,15.4599,200.8669
96,34922.365,24987.933,37.74,15.3933,201.2759
96,34922.365,24987.933,39.11,15.4441,203.6218
96,34922.365,24987.933,40.47,15.3899,203.8933
96,34922.365,24987.933,41.83,15.5762,203.8318
96,34922.365,24987.933,43.2,15.6286,201.6229
96,34922.365,24987.933,44.56,15.8095,199.9429
96,34922.365,24987.933,45.93,15.9666,198.7988
96,34922.365,24987.933,47.29,16.012,198.4225
96,34922.365,24987.933,48.66,16.0814,199.5995
96,34922.365,24987.933,50.02,16.1511,201.4353
96,34922.365,24987.933,51.38,16.1164,203.4028
96,34922.365,24987.933,52.75,16.0111,204.2418
96,34922.365,24987.933,54.11,16.0681,206.6124
96,34922.365,24987.933,55.48,16.0092,207.9836
96,34922.365,24987.933,56.84,15.8883,208.0761
96,34922.365,24987.933,58.21,15.7845,207.4881
96,34922.365,24987.933,59.57,15.6875,206.2431
96,34922.365,24987.933,60.93,15.5875,204.3802
96,34922.365,24987.933,62.3,15.36,191.6774
96,34922.365,24987.933,63.66,15.659,172.5037
97,34909.173,24987.933,5.0,3.3679,106.939
97,34909.173,24987.933,6.36,3.7005,157.3064
97,34909.173,24987.933,7.73,3.8468,167.5755
97,34909.173,24987.933,9.09,4.0396,149.7481
97,34909.173,24987.933,10.46,4.4004,126.252
97,34909.173,24987.933,11.82,4.5419,114.7451
97,34909.173,24987.933,13.19,4.9073,110.4699
97,34909.173,24987.933,14.55,5.2026,113.7301
97,34909.173,24987.933,15.91,5.4639,126.4445
97,34909.173,24987.933,17.28,5.8854,120.4157
97,34909.173,24987.933,18.64,6.2485,116.6385
97,34909.173,24987.933,20.01,6.5266,119.0096
97,34909.173,24987.933,21.37,6.7376,121.5584
97,34909.173,24987.933,22.74,6.9249,125.0225
97,34909.173,24987.933,24.1,6.9367,128.1486
97,34909.173,24987.933,25.46,7.1822,130.9823
97,34909.173,24987.933,26.83,7.3317,128.9051
97,34909.173,24987.933,28.19,7.5775,127.4445
97,34909.173,24987.933,29.56,7.7643,129.9448
97,34909.173,24987.933,30.92,7.8775,134.7197
97,34909.173,24987.933,32.28,7.9851,137.4032
97,34909.173,24987.933,33.65,8.1197,137.0291
97,34909.173,24987.933,35.01,8.2099,135.0976
97,34909.173,24987.933,36.38,8.4346,134.0797
97,34909.173,24987.933,37.74,8.5522,134.4645
97,34909.173,24987.933,39.11,8.6085,137.1619
97,34909.173,24987.933,40.47,8.5746,139.8748
97,34909.173,24987.933,41.83,8.6122,142.7827
97,34909.173,24987.933,43.2,8.6658,143.3187
97,34909.173,24987.933,44.56,8.7028,142.4648
97,34909.173,24987.933,45.93,8.7871,142.1637
97,34909.173,24987.933,47.29,8.7936,142.0908
97,34909.173,24987.933,48.66,8.8123,142.8449
97,34909.173,24987.933,50.02,8.858,143.9394
97,34909.173,24987.933,51.38,8.8144,143.7055
97,34909.173,24987.933,52.75,8.8593,143.6587
97,34909.173,24987.933,54.11,8.8919,143.4159
97,34909.173,24987.933,55.48,8.9593,143.4786
97,34909.173,24987.933,56.84,8.9327,143.5664
97,34909.173,24987.933,58.21,8.965,145.0105
97,34909.173,24987.933,59.57,8.9616,146.0509
97,34909.173,24987.933,60.93,9.0314,147.7976
97,34909.173,24987.933,62.3,8.7601,139.4867
98,34893.552,24987.933,5.0,3.9489,215.6758
98,34893.552,24987.933,6.36,4.2735,307.9544
98,34893.552,24987.933,7.73,4.7844,267.3733
98,34893.552,24987.933,9.09,5.5649,206.87
98,34893.552,24987.933,10.46,6.4737,191.2314
98,34893.552,24987.933,11.82,7.1025,179.6813
98,34893.552,24987.933,13.19,7.9213,201.0387
98,34893.552,24987.933,14.55,8.7793,188.3265
98,34893.552,24987.933,15.91,9.3556,181.9841
98,34893.552,24987.933,17.28,10.2987,195.4522
98,34893.552,24987.933,18.64,11.4211,200.5895
98,34893.552,24987.933,20.01,12.2059,211.6612
98,34893.552,24987.933,21.37,12.4436,223.3905
98,34893.552,24987.933,22.74,13.0429,234.408
98,34893.552,24987.933,24.1,13.9803,230.8645
98,34893.552,24987.933,25.46,14.3462,221.4986
98,34893.552,24987.933,26.83,15.0028,216.9565
98,34893.552,24987.933,28.19,15.3948,214.1137
98,34893.552,24987.933,29.56,15.5526,211.0888
98,34893.552,24987.933,30.92,15.7002,213.1183
98,34893.552,24987.933,32.28,15.8527,215.1416
98,34893.552,24987.933,33.65,15.9585,212.9034
98,34893.552,24987.933,35.01,16.067,209.045
98,34893.552,24987.933,36.38,16.3415,206.7418
98,34893.552,24987.933,37.74,16.3945,205.7573
98,34893.552,24987.933,39.11,16.3824,206.3422
98,34893.552,24987.933,40.47,16.2965,207.4252
98,34893.552,24987.933,41.83,16.4414,209.2449
98,34893.552,24987.933,43.2,16.4359,208.5657
98,34893.552,24987.933,44.56,16.5236,207.6483
98,34893.552,24987.933,45.93,16.5269,206.4217
98,34893.552,24987.933,47.29,16.5428,206.3689
98,34893.552,24987.933,48.66,16.4969,206.7056
98,34893.552,24987.933,50.02,16.473,207.0852
98,34893.552,24987.933,51.38,16.5544,207.138
98,34893.552,24987.933,52.75,16.4977,205.9123
98,34893.552,24987.933,54.11,16.4694,204.585
98,34893.552,24987.933,55.48,16.4666,203.109
98,34893.552,24987.933,56.84,16.3895,201.5957
98,34893.552,24987.933,58.21,16.3319,200.2733
98,34893.552,24987.933,59.57,16.307,199.1867
98,34893.552,24987.933,60.93,16.1774,196.7891
98,34893.552,24987.933,62.3,15.8506,183.2822
99,34879.169,24987.933,5.0,3.3725,406.4865
99,34879.169,24987.933,6.36,4.7092,365.3878
99,34879.169,24987.933,7.73,6.082,284.3648
99,34879.169,24987.933,9.09,7.8864,283.9029
99,34879.169,24987.933,10.46,9.4136,239.1555
99,34879.169,24987.933,11.82,10.4747,280.8966
99,34879.169,24987.933,13.19,12.1076,263.7379
99,34879.169,24987.933,14.55,13.7526,267.3423
99,34879.169,24987.933,15.91,14.8136,265.8309
99,34879.169,24987.933,17.28,16.2919,264.5781
99,34879.169,24987.933,18.64,16.7316,261.3259
99,34879.169,24987.933,20.01,17.2041,267.8531
99,34879.169,24987.933,21.37,17.6113,273.4831
99,34879.169,24987.933,22.74,17.8754,268.6868
99,34879.169,24987.933,24.1,18.5545,261.86
99,34879.169,24987.933,25.46,18.9486,254.8676
99,34879.169,24987.933,26.83,19.3417,249.8692
99,34879.169,24987.933,28.19,19.5701,249.6957
99,34879.169,24987.933,29.56,19.5304,251.5558
99,34879.169,24987.933,30.92,19.6185,254.5206
99,34879.169,24987.933,32.28,19.6824,254.6234
99,34879.169,24987.933,33.65,19.8708,254.2032
99,34879.169,24987.933,35.01,20.0527,255.571
99,34879.169,24987.933,36.38,19.9622,256.0239
99,34879.169,24987.933,37.74,19.9888,257.2735
99,34879.169,24987.933,39.11,20.0667,255.6635
99,34879.169,24987.933,40.47,20.1769,252.0346
99,34879.169,24987.933,41.83,20.3089,247.4328
99,34879.169,24987.933,43.2,20.4159,242.7283
99,34879.169,24987.933,44.56,20.507,238.9723
99,34879.169,24987.933,45.93,20.6384,236.0494
99,34879.169,24987.933,47.29,20.6541,234.6319
99,34879.169,24987.933,48.66,20.4589,232.7101
99,34879.169,24987.933,50.02,20.3711,231.5918
99,34879.169,24987.933,51.38,20.2103,230.0267
99,34879.169,24987.933,52.75,20.1813,229.5036
99,34879.169,24987.933,54.11,20.0415,228.4734
99,34879.169,24987.933,55.48,19.8673,227.5658
99,34879.169,24987.933,56.84,19.7263,226.5055
99,34879.169,24987.933,58.21,19.6169,225.7202
99,34879.169,24987.933,59.57,19.3893,224.0566
99,34879.169,24987.933,60.93,19.3012,222.8732
99,34879.169,24987.933,62.3,18.7852,209.2456
99,34879.169,24987.933,63.66,17.6562,205.6874
100,34955.988,24988.504,5.0,5.4177,472.0819
100,34955.988,24988.504,6.36,6.5594,358.3633
100,34955.988,24988.504,7.73,7.8747,255.9122
100,34955.988,24988.504,9.09,8.8645,225.9765
100,34955.988,24988.504,10.46,10.0872,211.9691
100,34955.988,24988.504,11.82,11.343,213.9493
100,34955.988,24988.504,13.19,12.1119,216.0366
100,34955.988,24988.504,14.55,12.7267,251.9375
100,34955.988,24988.504,15.91,12.9492,253.875
100,34955.988,24988.504,17.28,14.2252,236.1251
100,34955.988,24988.504,18.64,14.9787,231.4966
100,34955.988,24988.504,20.01,15.4285,231.8687
100,34955.988,24988.504,21.37,15.7113,229.9263
100,34955.988,24988.504,22.74,16.0958,236.384
100,34955.988,24988.504,24.1,16.1375,237.4749
100,34955.988,24988.504,25.46,16.1752,233.8786
100,34955.988,24988.504,26.83,16.765,227.9887
100,34955.988,24988.504,28.19,16.9549,220.6493
100,34955.988,24988.504,29.56,17.1801,216.2934
100,34955.988,24988.504,30.92,17.1627,213.7012
100,34955.988,24988.504,32.28,17.2078,214.4158
100,34955.988,24988.504,33.65,17.2417,216.7446
100,34955.988,24988.504,35.01,17.2647,218.0201
100,34955.988,24988.504,36.38,17.3637,218.7538
100,34955.988,24988.504,37.74,17.3331,219.5099
100,34955.988,24988.504,39.11,17.3777,223.091
100,34955.988,24988.504,40.47,17.4544,227.2292
100,34955.988,24988.504,41.83,17.342,227.8368
100,34955.988,24988.504,43.2,17.6319,228.7874
100,34955.988,24988.504,44.56,17.7367,227.2762
100,34955.988,24988.504,45.93,17.7319,225.2065
100,34955.988,24988.504,47.29,17.9119,225.1171
100,34955.988,24988.504,48.66,17.9847,224.8939
100,34955.988,24988.504,50.02,18.035,224.1872
100,34955.988,24988.504,51.38,18.0674,223.52
100,34955.988,24988.504,52.75,18.0578,223.1897
100,34955.988,24988.504,54.11,18.1001,223.481
100,34955.988,24988.504,55.48,18.0473,222.9261
100,34955.988,24988.504,56.84,17.8901,221.9009
100,34955.988,24988.504,58.21,17.8555,221.5071
100,34955.988,24988.504,59.57,17.7137,219.8601
100,34955.988,24988.504,60.93,17.4837,215.2991
100,34955.988,24988.504,62.3,17.4869,196.5467
101,34931.985,24988.504,5.0,3.1467,144.855
101,34931.985,24988.504,6.36,3.568,178.629
101,34931.985,24988.504,7.73,3.8615,181.0521
101,34931.985,24988.504,9.09,4.2135,167.7259
101,34931.985,24988.504,10.46,4.7246,144.8089
101,34931.985,24988.504,11.82,5.455,138.2925
101,34931.985,24988.504,13.19,6.0189,145.7799
101,34931.985,24988.504,14.55,6.4679,142.3222
101,34931.985,24988.504,15.91,7.3048,165.1652
101,34931.985,24988.504,17.28,7.733,170.5217
101,34931.985,24988.504,18.64,8.5686,165.7112
101,34931.985,24988.504,20.01,9.1074,181.6712
101,34931.985,24988.504,21.37,9.65,185.7598
101,34931.985,24988.504,22.74,10.3115,189.7601
101,34931.985,24988.504,24.1,10.7597,198.9325
101,34931.985,24988.504,25.46,11.0866,205.8736
101,34931.985,24988.504,26.83,11.7405,205.698
101,34931.985,24988.504,28.19,12.1649,201.7522
101,34931.985,24988.504,29.56,12.5293,201.5126
101,34931.985,24988.504,30.92,13.0558,205.6376
101,34931.985,24988.504,32.28,13.1327,208.5668
101,34931.985,24988.504,33.65,13.3745,215.0063
101,34931.985,24988.504,35.01,13.7314,218.1768
101,34931.985,24988.504,36.38,14.0985,216.7376
101,34931.985,24988.504,37.74,14.4198,214.6893
101,34931.985,24988.504,39.11,14.6043,213.8543
101,34931.985,24988.504,40.47,14.7345,214.8212
101,34931.985,24988.504,41.83,14.9708,217.9124
101,34931.985,24988.504,43.2,15.142,219.4508
101,34931.985,24988.504,44.56,15.377,220.4245
101,34931.985,24988.504,45.93,15.5022,219.9988
101,34931.985,24988.504,47.29,15.7018,218.8857
101,34931.985,24988.504,48.66,15.8427,217.2694
101,34931.985,24988.504,50.02,15.9796,215.6074
101,34931.985,24988.504,51.38,16.0711,212.9703
101,34931.985,24988.504,52.75,16.2974,211.1472
101,34931.985,24988.504,54.11,16.3856,209.1341
101,34931.985,24988.504,55.48,16.5991,207.8923
101,34931.985,24988.504,56.84,16.5883,206.2527
101,34931.985,24988.504,58.21,16.608,205.9525
101,34931.985,24988.504,59.57,16.6111,206.3546
101,34931.985,24988.504,60.93,16.5333,206.6573
101,34931.985,24988.504,62.3,16.2542,196.2998
102,34916.364,24988.504,5.0,4.5241,399.7333
102,34916.364,24988.504,6.36,5.3144,321.8791
102,34916.364,24988.504,7.73,5.9508,260.8206
102,34916.364,24988.504,9.09,6.4966,210.0501
102,34916.364,24988.504,10.46,7.37,191.293
102,34916.364,24988.504,11.82,7.7722,179.7008
102,34916.364,24988.504,13.19,8.1227,191.6678
102,34916.364,24988.504,14.55,8.8629,189.3146
102,34916.364,24988.504,15.91,9.1385,177.8894
102,34916.364,24988.504,17.28,9.6758,183.1055
102,34916.364,24988.504,18.64,10.133,181.0829
102,34916.364,24988.504,20.01,10.1951,179.1131
102,34916.364,24988.504,21.37,10.4593,188.2359
102,34916.364,24988.504,22.74,10.6067,196.9372
102,34916.364,24988.504,24.1,10.8165,195.9362
102,34916.364,24988.504,25.46,11.1279,193.1885
102,34916.364,24988.504,26.83,11.3431,191.3475
102,34916.364,24988.504,28.19,11.4475,188.9639
102,34916.364,24988.504,29.56,11.5675,188.1949
102,34916.364,24988.504,30.92,11.7565,189.3993
102,34916.364,24988.504,32.28,11.7505,186.9182
102,34916.364,24988.504,33.65,12.0444,183.3531
102,34916.364,24988.504,35.01,12.0834,179.8191
102,34916.364,24988.504,36.38,12.0523,177.4733
102,34916.364,24988.504,37.74,12.1263,178.56
102,34916.364,24988.504,39.11,12.0986,179.2627
102,34916.364,24988.504,40.47,11.9468,179.2134
102,34916.364,24988.504,41.83,11.984,180.1892
102,34916.364,24988.504,43.2,12.0081,180.0773
102,34916.364,24988.504,44.56,11.9663,179.7201
102,34916.364,24988.504,45.93,11.9519,179.1371
102,34916.364,24988.504,47.29,11.8457,177.7721
102,34916.364,24988.504,48.66,11.7142,176.3031
102,34916.364,24988.504,50.02,11.8339,176.4643
102,34916.364,24988.504,51.38,11.7791,174.9171
102,34916.364,24988.504,52.75,11.676,172.8761
102,34916.364,24988.504,54.11,11.7555,172.2724
102,34916.364,24988.504,55.48,11.6641,170.7434
102,34916.364,24988.504,56.84,11.5931,169.8141
102,34916.364,24988.504,58.21,11.5861,169.4575
102,34916.364,24988.504,59.57,11.4355,167.9129
102,34916.364,24988.504,60.93,11.4107,167.3653
102,34916.364,24988.504,62.3,11.2463,164.5808
102,34916.364,24988.504,63.66,11.251,148.5682
103,34901.981,24988.504,5.0,2.375,110.8787
103,34901.981,24988.504,6.36,3.6728,200.3627
103,34901.981,24988.504,7.73,4.8675,221.3673
103,34901.981,24988.504,9.09,5.8257,202.3672
103,34901.981,24988.504,10.46,6.439,180.5296
103,34901.981,24988.504,11.82,7.362,178.0742
103,34901.981,24988.504,13.19,7.7309,177.8313
103,34901.981,24988.504,14.55,8.7005,156.9503
103,34901.981,24988.504,15.91,9.1044,153.6825
103,34901.981,24988.504,17.28,9.4922,158.5008
103,34901.981,24988.504,18.64,9.8361,158.0835
103,34901.981,24988.504,20.01,10.1577,161.6925
103,34901.981,24988.504,21.37,10.0396,169.5254
103,34901.981,24988.504,22.74,10.3213,174.9985
103,34901.981,24988.504,24.1,10.4752,173.2692
103,34901.981,24988.504,25.46,10.7672,173.1756
103,34901.981,24988.504,26.83,11.0941,174.0435
103,34901.981,24988.504,28.19,11.2537,174.0948
103,34901.981,24988.504,29.56,11.3176,175.3027
103,34901.981,24988.504,30.92,11.6055,180.7374
103,34901.981,24988.504,32.28,11.6423,180.1758
103,34901.981,24988.504,33.65,11.8714,176.6782
103,34901.981,24988.504,35.01,11.9576,173.1645
103,34901.981,24988.504,36.38,11.9846,170.3312
103,34901.981,24988.504,37.74,11.9857,168.4226
103,34901.981,24988.504,39.11,11.9101,167.5967
103,34901.981,24988.504,40.47,11.7582,165.8513
103,34901.981,24988.504,41.83,11.6633,163.7755
103,34901.981,24988.504,43.2,11.5507,161.7873
103,34901.981,24988.504,44.56,11.431,160.0623
103,34901.981,24988.504,45.93,11.295,158.4012
103,34901.981,24988.504,47.29,11.1411,157.5026
103,34901.981,24988.504,48.66,10.9983,157.4571
103,34901.981,24988.504,50.02,10.9148,158.3676
103,34901.981,24988.504,51.38,10.809,159.2296
103,34901.981,24988.504,52.75,10.7425,160.7602
103,34901.981,24988.504,54.11,10.6768,162.0754
103,34901.981,24988.504,55.48,10.611,163.4507
103,34901.981,24988.504,56.84,10.5476,164.9111
103,34901.981,24988.504,58.21,10.5076,166.013
103,34901.981,24988.504,59.57,10.5156,167.3395
103,34901.981,24988.504,60.93,10.5331,168.6038
103,34901.981,24988.504,62.3,10.4822,168.3602
103,34901.981,24988.504,63.66,10.3048,156.0029
104,34886.36,24988.504,5.0,4.2127,175.4569
104,34886.36,24988.504,6.36,4.4857,197.0382
104,34886.36,24988.504,7.73,4.8252,208.6732
104,34886.36,24988.504,9.09,5.315,202.9468
104,34886.36,24988.504,10.46,6.0461,185.1366
104,34886.36,24988.504,11.82,6.7419,195.1303
104,34886.36,24988.504,13.19,7.9665,208.6494
104,34886.36,24988.504,14.55,9.2671,210.8126
104,34886.36,24988.504,15.91,10.2668,232.8577
104,34886.36,24988.504,17.28,11.0411,214.667
104,34886.36,24988.504,18.64,11.8282,205.2633
104,34886.36,24988.504,20.01,12.1101,206.8553
104,34886.36,24988.504,21.37,12.5118,202.6161
104,34886.36,24988.504,22.74,12.742,198.3577
104,34886.36,24988.504,24.1,12.9358,196.5698
104,34886.36,24988.504,25.46,12.8504,195.6166
104,34886.36,24988.504,26.83,12.8113,192.2684
104,34886.36,24988.504,28.19,12.9681,186.9258
104,34886.36,24988.504,29.56,12.9245,180.6274
104,34886.36,24988.504,30.92,12.8804,176.652
104,34886.36,24988.504,32.28,12.8443,174.9357
104,34886.36,24988.504,33.65,12.7197,172.9963
104,34886.36,24988.504,35.01,12.5206,169.5627
104,34886.36,24988.504,36.38,12.3662,166.0051
104,34886.36,24988.504,37.74,12.3874,163.5889
104,34886.36,24988.504,39.11,12.2196,160.8955
104,34886.36,24988.504,40.47,12.1893,160.0311
104,34886.36,24988.504,41.83,11.958,158.2567
104,34886.36,24988.504,43.2,11.8318,157.6431
104,34886.36,24988.504,44.56,11.6431,156.5118
104,34886.36,24988.504,45.93,11.4897,155.3752
104,34886.36,24988.504,47.29,11.3419,154.3711
104,34886.36,24988.504,48.66,11.1268,152.9992
104,34886.36,24988.504,50.02,11.0478,152.6229
104,34886.36,24988.504,51.38,10.8619,151.1346
104,34886.36,24988.504,52.75,10.8231,150.5832
104,34886.36,24988.504,54.11,10.6923,149.0803
104,34886.36,24988.504,55.48,10.5566,147.1728
104,34886.36,24988.504,56.84,10.4401,145.2693
104,34886.36,24988.504,58.21,10.3736,143.7791
104,34886.36,24988.504,59.57,10.3482,142.4788
104,34886.36,24988.504,60.93,10.0038,134.5081
105,34873.168,24988.504,5.0,5.0396,252.8193
105,34873.168,24988.504,6.36,5.5231,220.7931
105,34873.168,24988.504,7.73,6.3093,196.7575
105,34873.168,24988.504,9.09,6.688,188.0872
105,34873.168,24988.504,10.46,7.3769,162.6204
105,34873.168,24988.504,11.82,7.9157,156.0533
105,34873.168,24988.504,13.19,8.5282,169.991
105,34873.168,24988.504,14.55,9.306,182.197
105,34873.168,24988.504,15.91,10.2165,192.5983
105,34873.168,24988.504,17.28,11.0851,225.2419
105,34873.168,24988.504,18.64,11.758,225.8371
105,34873.168,24988.504,20.01,12.6908,230.4618
105,34873.168,24988.504,21.37,13.3593,232.7119
105,34873.168,24988.504,22.74,13.9892,234.1935
105,34873.168,24988.504,24.1,14.5252,243.969
105,34873.168,24988.504,25.46,14.6782,249.5786
105,34873.168,24988.504,26.83,15.1599,249.2574
105,34873.168,24988.504,28.19,15.8395,242.6386
105,34873.168,24988.504,29.56,16.2697,238.4435
105,34873.168,24988.504,30.92,16.674,236.1467
105,34873.168,24988.504,32.28,16.9466,233.562
105,34873.168,24988.504,33.65,17.4004,233.7754
105,34873.168,24988.504,35.01,17.451,234.1192
105,34873.168,24988.504,36.38,17.448,232.7614
105,34873.168,24988.504,37.74,17.5913,229.3506
105,34873.168,24988.504,39.11,17.9437,226.5774
105,34873.168,24988.504,40.47,18.1511,225.087
105,34873.168,24988.504,41.83,18.223,225.961
105,34873.168,24988.504,43.2,18.0886,226.6503
105,34873.168,24988.504,44.56,17.9355,226.6785
105,34873.168,24988.504,45.93,17.9485,227.1472
105,34873.168,24988.504,47.29,17.9695,226.2382
105,34873.168,24988.504,48.66,17.9284,224.035
105,34873.168,24988.504,50.02,18.05,222.3302
105,34873.168,24988.504,51.38,17.938,219.1348
105,34873.168,24988.504,52.75,18.0436,216.4877
105,34873.168,24988.504,54.11,18.0727,213.6156
105,34873.168,24988.504,55.48,18.0959,211.7109
105,34873.168,24988.504,56.84,17.9507,209.4228
105,34873.168,24988.504,58.21,17.9059,208.2576
105,34873.168,24988.504,59.57,17.7651,207.5947
105,34873.168,24988.504,60.93,17.595,207.1755
105,34873.168,24988.504,62.3,17.1857,194.3391
106,34924.794,24989.123,7.73,1.9817,119.6172
106,34924.794,24989.123,9.09,2.3224,180.322
106,34924.794,24989.123,10.46,2.8306,186.225
106,34924.794,24989.123,11.82,3.2707,166.5937
106,34924.794,24989.123,13.19,3.7786,161.5808
106,34924.794,24989.123,14.55,4.3345,150.7546
106,34924.794,24989.123,15.91,4.9085,156.4987
106,34924.794,24989.123,17.28,5.5383,155.3929
106,34924.794,24989.123,18.64,6.0321,153.995
106,34924.794,24989.123,20.01,6.6023,158.6091
106,34924.794,24989.123,21.37,7.1123,167.39
106,34924.794,24989.123,22.74,7.7396,158.7697
106,34924.794,24989.123,24.1,8.105,156.3616
106,34924.794,24989.123,25.46,8.3332,158.011
106,34924.794,24989.123,26.83,8.8496,159.5105
106,34924.794,24989.123,28.19,9.0801,161.4391
106,34924.794,24989.123,29.56,9.3107,165.6301
106,34924.794,24989.123,30.92,9.6328,169.4466
106,34924.794,24989.123,32.28,9.9546,170.0746
106,34924.794,24989.123,33.65,10.3561,170.7006
106,34924.794,24989.123,35.01,10.5587,170.907
106,34924.794,24989.123,36.38,10.7172,174.3333
106,34924.794,24989.123,37.74,11.1519,183.9502
106,34924.794,24989.123,39.11,11.3404,189.3733
106,34924.794,24989.123,40.47,11.5104,191.4399
106,34924.794,24989.123,41.83,11.7202,191.6058
106,34924.794,24989.123,43.2,12.1252,194.5299
106,34924.794,24989.123,44.56,12.3191,197.5863
106,34924.794,24989.123,45.93,12.6068,203.0348
106,34924.794,24989.123,47.29,12.771,205.6731
106,34924.794,24989.123,48.66,13.0938,206.9371
106,34924.794,24989.123,50.02,13.3347,206.2871
106,34924.794,24989.123,51.38,13.5655,206.1424
106,34924.794,24989.123,52.75,13.6936,205.7385
106,34924.794,24989.123,54.11,13.8562,205.6805
106,34924.794,24989.123,55.48,13.9945,204.9266
106,34924.794,24989.123,56.84,14.0948,203.9432
106,34924.794,24989.123,58.21,14.0828,202.3647
106,34924.794,24989.123,59.57,14.1109,200.6046
106,34924.794,24989.123,60.93,14.2166,199.191
106,34924.794,24989.123,62.3,14.1735,197.0627
106,34924.794,24989.123,63.66,13.9048,188.1563
107,34952.368,24989.123,5.0,3.2614,121.8705
107,34952.368,24989.123,6.36,4.7915,206.8903
107,34952.368,24989.123,7.73,6.0499,195.46
107,34952.368,24989.123,9.09,6.9688,181.5523
107,34952.368,24989.123,10.46,7.4262,174.2631
107,34952.368,24989.123,11.82,7.9994,176.3357
107,34952.368,24989.123,13.19,8.8699,191.2993
107,34952.368,24989.123,14.55,9.5364,179.787
107,34952.368,24989.123,15.91,10.3759,176.4765
107,34952.368,24989.123,17.28,10.9194,175.6834
107,34952.368,24989.123,18.64,11.2882,178.964
107,34952.368,24989.123,20.01,11.463,188.0002
107,34952.368,24989.123,21.37,11.7265,196.5296
107,34952.368,24989.123,22.74,12.1779,193.4553
107,34952.368,24989.123,24.1,12.504,192.4762
107,34952.368,24989.123,25.46,12.9087,195.7767
107,34952.368,24989.123,26.83,13.356,200.6899
107,34952.368,24989.123,28.19,13.2769,205.0976
107,34952.368,24989.123,29.56,13.6301,216.9661
107,34952.368,24989.123,30.92,13.9063,219.7714
107,34952.368,24989.123,32.28,14.4466,217.5403
107,34952.368,24989.123,33.65,14.7823,214.478
107,34952.368,24989.123,35.01,15.0891,212.557
107,34952.368,24989.123,36.38,15.2961,212.0229
107,34952.368,24989.123,37.74,15.5409,213.0119
107,34952.368,24989.123,39.11,15.7086,212.4022
107,34952.368,24989.123,40.47,15.8743,213.4859
107,34952.368,24989.123,41.83,15.9826,212.4455
107,34952.368,24989.123,43.2,16.1184,211.87
107,34952.368,24989.123,44.56,16.1943,211.6858
107,34952.368,24989.123,45.93,16.2729,212.4022
107,34952.368,24989.123,47.29,16.382,213.9672
107,34952.368,24989.123,48.66,16.3477,212.508
107,34952.368,24989.123,50.02,16.5066,211.1652
107,34952.368,24989.123,51.38,16.399,207.9252
107,34952.368,24989.123,52.75,16.5435,205.3242
107,34952.368,24989.123,54.11,16.5396,202.1504
107,34952.368,24989.123,55.48,16.5375,199.49
107,34952.368,24989.123,56.84,16.5942,197.7803
107,34952.368,24989.123,58.21,16.5317,196.4318
107,34952.368,24989.123,59.57,16.4276,195.5504
107,34952.368,24989.123,60.93,16.3201,194.78
107,34952.368,24989.123,62.3,15.9257,190.3503
107,34952.368,24989.123,63.66,15.9583,175.0285
108,34880.359,24989.123,6.36,8.4758,327.6362
108,34880.359,24989.123,7.73,9.5298,316.3064
108,34880.359,24989.123,9.09,10.702,286.1458
108,34880.359,24989.123,10.46,11.9542,279.7994
108,34880.359,24989.123,11.82,12.2503,290.3176
108,34880.359,24989.123,13.19,12.93,257.4548
108,34880.359,24989.123,14.55,13.0922,260.4354
108,34880.359,24989.123,15.91,13.4427,272.2707
108,34880.359,24989.123,17.28,14.1421,278.5414
